text,created_at,retweet_count,favorite_count
Stock Market hit all time high on Friday. Congratulations U.S.A.!,8/25/18,27466,136617
Our relationship with Mexico is getting closer by the hour. Some really good people within both the new and old government and all working closely together....A big Trade Agreement with Mexico could be happening soon!,8/25/18,21779,99077
“The FBI looked at less than 1%” of Crooked’s Emails!,8/25/18,29187,102682
“The FBI only looked at 3000 of 675000 Crooked Hillary Clinton Emails.” They purposely didn’t look at the disasters. This news is just out. @FoxNews,8/25/18,34133,109806
Big story out that the FBI ignored tens of thousands of Crooked Hillary Emails many of which are REALLY BAD. Also gave false election info. I feel sure that we will soon be getting to the bottom of all of this corruption. At some point I may have to get involved!,8/25/18,42247,153410
.@LindseyGrahamSC  “Every President deserves an Attorney General they have confidence in. I believe every President has a right to their Cabinet these are not lifetime appointments. You serve at the pleasure of the President.”,8/25/18,18493,76758
Jeff Sessions said he wouldn’t allow politics to influence him only because he doesn’t understand what is happening underneath his command position. Highly conflicted Bob Mueller and his gang of 17 Angry Dems are having a field day as real corruption goes untouched. No Collusion!,8/25/18,24600,94556
Michaels Cohen’s attorney clarified the record saying his client does not know if President Trump knew about the Trump Tower meeting (out of which came nothing!). The answer is that I did NOT know about the meeting. Just another phony story by the Fake News Media!,8/25/18,21849,81294
Happy birthday Vince you are truly one of the greats! https://t.co/b8zV5MfojY,8/25/18,13216,66586
Great #StateDinner2018 in Ohio tonight! Together we are MAKING AMERICA GREAT AGAIN! https://t.co/ALU1PHEsvh,8/25/18,12723,52713
Great to see the Senate working on solutions to end the secrecy around ridiculously high drug prices something I called for in my drug pricing Blueprint. Will now work with the House to help American patients! #AmericanPatientsFirst,8/25/18,17772,71614
Congratulations to new Australian Prime Minister Scott Morrison. There are no greater friends than the United States and Australia!,8/25/18,14696,79200
I spoke with Governor David Ige of Hawaii today to express our full support for the people of Hawaii as the State is impacted by #HurricaneLane. The Federal Government is fully committed to helping the people of Hawaii. https://t.co/P35yAAovIk,8/25/18,10454,52504
Thank you. I love you Ohio! https://t.co/RQ9Gj0SETz,8/24/18,13405,61041
...Secretary Pompeo looks forward to going to North Korea in the near future most likely after our Trading relationship with China is resolved. In the meantime I would like to send my warmest regards and respect to Chairman Kim. I look forward to seeing him soon!,8/24/18,12928,58199
...Additionally because of our much tougher Trading stance with China I do not believe they are helping with the process of denuclearization as they once were (despite the UN Sanctions which are in place)...,8/24/18,11571,53963
I have asked Secretary of State Mike Pompeo not to go to North Korea at this time because I feel we are not making sufficient progress with respect to the denuclearization of the Korean Peninsula...,8/24/18,18026,79161
https://t.co/0a25gApyJ6,8/24/18,16088,62756
Social Media Giants are silencing millions of people. Can’t do this even if it means we must continue to hear Fake News like CNN whose ratings have suffered gravely. People have to figure out what is real and what is not without censorship!,8/24/18,53254,184573
Ex-NSA contractor to spend 63 months in jail over “classified” information. Gee this is “small potatoes” compared to what Hillary Clinton did! So unfair Jeff Double Standard.,8/24/18,30150,106311
....FISA abuse Christopher Steele &amp; his phony and corrupt Dossier the Clinton Foundation illegal surveillance of Trump Campaign Russian collusion by Dems - and so much more. Open up the papers &amp; documents without redaction? Come on Jeff you can do it the country is waiting!,8/24/18,29769,104378
“Department of Justice will not be improperly influenced by political considerations.” Jeff this is GREAT what everyone wants so look into all of the corruption on the “other side” including deleted Emails Comey lies &amp; leaks Mueller conflicts McCabe Strzok Page Ohr......,8/24/18,32815,110890
Our Economy is setting records on virtually every front - Probably the best our country has ever done. Tremendous value created since the Election. The World is respecting us again! Companies are moving back to the U.S.A.,8/24/18,20612,84624
Target CEO raves about the Economy. “This is the best consumer environment I’ve seen in my career.” A big statement from a top executive. But virtually everybody is saying this &amp; when our Trade Deals are made &amp; cost cutting done you haven’t seen anything yet!  @DRUDGE_REPORT,8/24/18,17389,69975
...And according to Polls would do even better today! https://t.co/NAzQOIFW6o,8/24/18,16610,71503
...Cindy has voted for our Agenda in the Senate 100% of the time and has my complete and total Endorsement. We need Cindy to win in Mississippi!,8/23/18,12965,55165
.@cindyhydesmith has helped me put America First! She’s strong on the Wall is helping me create Jobs loves our Vets and fights for our conservative judges...,8/23/18,14777,64826
I have authorized an emergency disaster declaration to provide Hawaii the necessary support ahead of #HurricaneLane. Our teams are closely coordinating with the state and local authorities. You are in our thoughts! https://t.co/lrhwbdUavj,8/23/18,14326,63582
It was my great honor to host the Foreign Investment Risk Review Modernization Act Roundtable today at the @WhiteHouse! https://t.co/TjtI7ddtZM,8/23/18,11050,52112
https://t.co/6ZG0P6FRs5,8/23/18,10384,44881
https://t.co/6v90Th0zl1,8/23/18,11106,46350
https://t.co/3PAVDdfJJr,8/23/18,14139,58848
NO COLLUSION - RIGGED WITCH HUNT!,8/23/18,26791,119003
I have asked Secretary of State @SecPompeo to closely study the South Africa land and farm seizures and expropriations and the large scale killing of farmers. “South African Government is now seizing land from white farmers.” @TuckerCarlson @FoxNews,8/23/18,46100,135647
I have asked Secretary of State @MikePompeo4USA to closely study the South Africa land and farm seizures and expropriations and the large scale killing of farmers. “South African Government is now seizing land from white farmers.” @TuckerCarlson  @FoxNews,8/23/18,2761,7328
The only thing that I have done wrong is to win an election that was expected to be won by Crooked Hillary Clinton and the Democrats. The problem is they forgot to campaign in numerous states!,8/23/18,37868,154809
I will be interviewed on @foxandfriends by @ainsleyearhardt tomorrow from 6:00 A.M. to 9:00 A.M.  Enjoy!,8/23/18,10909,53048
https://t.co/15ibBbf34U,8/22/18,13464,55023
https://t.co/wYCNmkkaNR,8/22/18,16938,62121
Longest bull run in the history of the stock market congratulations America!,8/22/18,24042,106347
https://t.co/mJtO0AFLus,8/22/18,8853,36497
https://t.co/OGqKufBeHn,8/22/18,15437,62421
Everyone in the path of #HurricaneLane please prepare yourselves heed the advice of State and local officials and follow @NWSHonolulu for updates. Be safe! https://t.co/kCwtL8UxNI,8/22/18,11352,45879
Thank you to Democrat Assemblyman Dov Hikind of New York for your very gracious remarks on @foxandfriends for our deporting a longtime resident Nazi back to Germany! Others worked on this for decades.,8/22/18,14052,66160
Michael Cohen plead guilty to two counts of campaign finance violations that are not a crime. President Obama had a big campaign finance violation and it was easily settled!,8/22/18,26791,99653
A large number of counts ten could not even be decided in the Paul Manafort case. Witch Hunt!,8/22/18,13619,63687
I feel very badly for Paul Manafort and his wonderful family. “Justice” took a 12 year old tax case among other things applied tremendous pressure on him and unlike Michael Cohen he refused to “break” - make up stories in order to get a “deal.” Such respect for a brave man!,8/22/18,22662,96678
If anyone is looking for a good lawyer I would strongly suggest that you don’t retain the services of Michael Cohen!,8/22/18,36940,151479
Thank you West Virginia. I love you! https://t.co/K1OQ98wOh4,8/22/18,17281,80950
MAKING AMERICA GREAT AGAIN! https://t.co/gZqP81bclE,8/22/18,17538,70961
Just landed in West Virginia. Big crowd looking forward to seeing everyone soon! #MAGA,8/21/18,13866,78123
Join me tonight at the Charleston Civic Center in West Virginia at 7:00pmE! Tickets: https://t.co/OX8gGhdmg9,8/21/18,10669,46402
To the incredible people of the Great State of Wyoming: Go VOTE TODAY for Foster Friess - He will be a fantastic Governor! Strong on Crime Borders &amp; 2nd Amendment. Loves our Military &amp; our Vets. He has my complete and total Endorsement!,8/21/18,18562,77686
Bill DeBlasio the high taxing Mayor of NYC just stole my campaign slogan: PROMISES MADE  PROMISES KEPT! That’s not at all nice. No imagination! @foxandfriends,8/21/18,19394,79926
Big Rally tonight in West Virginia. Patrick Morrisey is running a GREAT race for U.S. Senate. I have done so much for West Virginia against all odds and having Patrick a real fighter by my side would make things so much easier. See you later. CLEAN COAL!!!!,8/21/18,17484,75164
I am sorry to have to reiterate that there are serious and unpleasant consequences to crossing the Border into the United States ILLEGALLY! If there were no serious consequences our country would be overrun with people trying to get in and our system could not handle it!,8/21/18,26633,110535
Fake News of which there is soooo much (this time the very tired New Yorker) falsely reported that I was going to take the extraordinary step of denying Intelligence Briefings to President Obama. Never discussed or thought of!,8/21/18,16463,71694
Even James Clapper has admonished John Brennan for having gone totally off the rails. Maybe Clapper is being nice to me so he doesn’t lose his Security Clearance for lying to Congress!,8/21/18,18089,78190
A Blue Wave means Crime and Open Borders. A Red Wave means Safety and Strength!,8/21/18,28715,101895
I am hearing so many great things about the Republican Party’s California Gubernatorial Candidate John Cox. He is a very successful businessman who is tired of high Taxes &amp; Crime. He will Make California Great Again &amp;  make you proud of your Great State again. Total Endorsement!,8/21/18,21378,84894
Will be going to the Great State of West Virginia on Tuesday Night to campaign &amp; do a Rally Speech for a hard working and spectacular person A.G. Patrick Morrisey who is running for the U.S. Senate. Patrick has great Energy &amp; Stamina-I need his VOTE to MAGA. Total Endorsement!,8/21/18,15119,63699
Just watched former Intelligence Official Phillip Mudd become totally unglued and weird while debating wonderful @PARISDENNARD over Brennan’s Security Clearance. Dennard destroyed him but Mudd is in no mental condition to have such a Clearance. Should be REVOKED? @seanhannity,8/21/18,21652,82480
.@DianeHarkey is an extraordinary woman of great accomplishment &amp; potential. She is running as a very popular Republican for the Congressional seat of my friend Darrell Issa-with his complete support. Diane is strong on crime loves our Military &amp; Vets-has my total Endorsement!,8/21/18,13679,55059
https://t.co/PeF12D2IqJ,8/20/18,15525,59700
It is outrageous that Poisonous Synthetic Heroin Fentanyl comes pouring into the U.S. Postal System from China. We can and must END THIS NOW! The Senate should pass the STOP ACT – and firmly STOP this poison from killing our children and destroying our country. No more delay!,8/20/18,28452,104181
“Bruce Ohr is at the center of FALSE ALLEGATIONS which led to a multi-million dollar investigation into what apparently didn’t happen.” Darrell Issa House Oversight. We can take out the word “apparently.”  @FoxNews,8/20/18,17795,67332
Will Bruce Ohr whose family received big money for helping to create the phony dirty and discredited Dossier ever be fired from the Jeff Sessions  “Justice” Department? A total joke!,8/20/18,21378,80910
Everybody wants to keep their Security Clearance it’s worth great prestige and big dollars even board seats and that is why certain people are coming forward to protect Brennan. It certainly isn’t because of the good job he did! He is a political “hack.”,8/20/18,27143,104676
I hope John Brennan the worst CIA Director in our country’s history brings a lawsuit. It will then be very easy to get all of his records texts emails and documents to show not only the poor job he did but how he was involved with the Mueller Rigged Witch Hunt. He won’t sue!,8/20/18,30909,113982
Where’s the Collusion? They made up a phony crime called Collusion and when there was no Collusion they say there was Obstruction (of a phony crime that never existed). If you FIGHT BACK or say anything bad about the Rigged Witch Hunt they scream Obstruction!,8/20/18,24175,94672
....looking for trouble. They are enjoying ruining people’s lives and REFUSE to look at the real corruption on the Democrat side - the lies the firings the deleted Emails and soooo much more! Mueller’s Angry Dems are looking to impact the election. They are a National Disgrace!,8/20/18,21586,82923
Disgraced and discredited Bob Mueller and his whole group of Angry Democrat Thugs spent over 30 hours with the White House Councel only with my approval for purposes of transparency. Anybody needing that much time when they know there is no Russian Collusion is just someone....,8/20/18,18757,75766
Study the late Joseph McCarthy because we are now in period with Mueller and his gang that make Joseph McCarthy look like a baby! Rigged Witch Hunt!,8/19/18,24681,96746
Some members of the media are very Angry at the Fake Story in the New York Times. They actually called to complain and apologize - a big step forward. From the day I announced the Times has been Fake News and with their disgusting new Board Member it will only get worse!,8/19/18,22600,88499
The Failing New York Times wrote a story that made it seem like the White House Councel had TURNED on the President when in fact it is just the opposite - &amp; the two Fake reporters knew this. This is why the Fake News Media has become the Enemy of the People. So bad for America!,8/19/18,26504,99816
No Collusion and No Obstruction except by Crooked Hillary and the Democrats. All of the resignations and corruption yet heavily conflicted Bob Mueller refuses to even look in that direction. What about the Brennan Comey McCabe Strzok lies to Congress or Crooked’s Emails!,8/19/18,29848,116507
....and have demanded transparency so that this Rigged and Disgusting Witch Hunt can come to a close. So many lives have been ruined over nothing - McCarthyism at its WORST! Yet Mueller &amp; his gang of Dems refuse to look at the real crimes on the other side - Media is even worse!,8/19/18,19915,80789
The failing @nytimes wrote a Fake piece today implying that because White House Councel Don McGahn was giving hours of testimony to the Special Councel he must be a John Dean type “RAT.” But I allowed him and all others to testify - I didn’t have to. I have nothing to hide......,8/19/18,17727,71686
I allowed White House Counsel Don McGahn and all other requested members of the White House Staff to fully cooperate with the Special Counsel. In addition we readily gave over one million pages of documents. Most transparent in history. No Collusion No Obstruction. Witch Hunt!,8/18/18,24090,95534
I allowed White House Counsel Don McGahn and all other requested members of the White House Staff to fully cooperate with the Special Councel. In addition we readily gave over one million pages of documents. Most transparent in history. No Collusion No Obstruction. Witch Hunt!,8/18/18,1915,6355
The United States has ended the ridiculous 230 Million Dollar yearly development payment to Syria. Saudi Arabia and other rich countries in the Middle East will start making payments instead of the U.S. I want to develop the U.S. our military and countries that help us!,8/18/18,39806,158426
https://t.co/TfRmZA8RWQ,8/18/18,18870,75937
The Economy is stronger and better than ever before. Importantly there remains tremendous potential - it will only get better with time!,8/18/18,22640,108880
Great Job  Rachel Campos-Duffy on @foxandfriends.,8/18/18,8571,48439
Has anyone looked at the mistakes that John Brennan made while serving as CIA Director? He will go down as easily the WORST in history &amp; since getting out he has become nothing less than a loudmouth partisan political hack who cannot be trusted with the secrets to our country!,8/18/18,29516,116017
https://t.co/5kIR5EggBp,8/18/18,16551,66233
All of the fools that are so focused on looking only at Russia should start also looking in another direction China. But in the end if we are smart tough and well prepared we will get along with everyone!,8/18/18,20696,87374
....Too many voices are being destroyed some good &amp; some bad and that cannot be allowed to happen. Who is making the choices because I can already tell you that too many mistakes are being made. Let everybody participate good &amp; bad and we will all just have to figure it out!,8/18/18,27825,106836
.....Censorship is a very dangerous thing &amp; absolutely impossible to police. If you are weeding out Fake News there is nothing so Fake as CNN &amp; MSNBC &amp; yet I do not ask that their sick behavior be removed. I get used to it and watch with a grain of salt or don’t watch at all..,8/18/18,33662,125370
Social Media is totally discriminating against Republican/Conservative voices. Speaking loudly and clearly for the Trump Administration we won’t let that happen. They are closing down the opinions of many people on the RIGHT while at the same time doing nothing to others.......,8/18/18,36914,114344
....financial gain is a Federal Gratuity Statute Violation Bribery Statute Violation Honest Services Violation....all Major Crimes....because the DOJ is run by BLANK Jeff Sessions......”  Gregg Jarrett.  So when does Mueller do what must be done? Probably never! @FoxNews,8/18/18,17813,70389
“Bruce Ohr of DOJ is in legal jeopardy it’s astonishing that he’s still employed. Bruce &amp; Nelly Ohr’s bank account is getting fatter &amp; fatter because of the Dossier that they are both peddling. He doesn’t disclose it under Fed Regs. Using your Federal office for personal.......,8/18/18,21534,77845
“Bruce Ohr of DOJ is in legal jeopardy it’s astonishingthat he’s still employed. Bruce &amp; Nelly Ohr’s bank account is getting fatter &amp; fatter because of the Dossier that they are both peddling. He doesn’t disclose it under Fed Regs. Using your Federal office for personal.......,8/18/18,2091,6214
“Fox News has learned that Bruce Ohr wrote Christopher Steele following the firing of James Comey saying that he was afraid the anti-Trump Russia probe will be exposed.”  Charles Payne  @FoxBusiness   How much more does Mueller have to see? They have blinders on - RIGGED!,8/17/18,28033,94085
https://t.co/TmICRUV9uo,8/17/18,21967,81510
...I say Andrew’s was a bigger and more incompetent blunder. He should easily win his race against a Super Liberal Actress but his political career is over!,8/17/18,12377,56971
Which is worse Hightax Andrew Cuomo's statement “WE’RE NOT GOING TO MAKE AMERICA GREAT AGAIN IT WAS NEVER THAT GREAT” or Hillary Clinton’s “DEPLORABLES” statement...,8/17/18,18617,76418
When a politician admits that “We’re not going to make America great again” there doesn’t seem to be much reason to ever vote for him. This could be a career threatening statement by Andrew Cuomo with many wanting him to resign-he will get higher ratings than his brother Chris!,8/17/18,21888,88873
Wow! Big pushback on Governor Andrew Cuomo of New York for his really dumb statement about America’s lack of greatness. I have already MADE America Great Again just look at the markets jobs military- setting records and we will do even better. Andrew “choked” badly mistake!,8/17/18,21178,90668
Wow! Big pushback on Governor Andrew Cuomo of New York for his really dumb statement about America’s lack of greatness. I have already MADE America Great Again just look at the markets jobs military- setting records and we will do even better. Andrew “chocked” badly mistake!,8/17/18,1177,4250
The U.S. has more than double the growth rate than it had 18 months ago.,8/17/18,19545,87496
Just announced youth unemployment is at a 50 year low!  @foxandfriends,8/17/18,19523,88731
....attend the big parade already scheduled at Andrews Air Force Base on a different date &amp; go to the Paris parade celebrating the end of the War on November 11th. Maybe we will do something next year in D.C. when the cost comes WAY DOWN. Now we can buy some more jet fighters!,8/17/18,15472,70688
The local politicians who run Washington D.C. (poorly) know a windfall when they see it. When asked to give us a price for holding a great celebratory military parade they wanted a number so ridiculously high that I cancelled it. Never let someone hold you up! I will instead...,8/17/18,18468,83128
How does a politician Cuomo known for pushing people and businesses out of his state not to mention having the highest taxes in the U.S. survive making the statement WE’RE NOT GOING TO MAKE AMERICA GREAT AGAIN IT WAS NEVER THAT GREAT? Which section of the sentence is worse?,8/17/18,20620,78103
In speaking with some of the world’s top business leaders I asked what it is that would make business (jobs) even better in the U.S. “Stop quarterly reporting &amp; go to a six month system” said one. That would allow greater flexibility &amp; save money. I have asked the SEC to study!,8/17/18,16741,75930
.....released in 2017. If his statement is based on intelligence he has seen since leaving office it constitutes an intelligence breach......”  Richard Burr (R-NC) Senate Intel Cmte Chair  @LouDobbs,8/17/18,13705,53783
“Director Brennan’s recent statements purport to know as fact that the Trump campaign colluded with a foreign power. If Director Brennan’s statement is based on intelligence he received while leading the CIA why didn’t he include it in the Intelligence Community Assessment......,8/17/18,18995,71461
“....An incredibly corrupt FBI &amp; DOJ trying to steer the outcome of a Presidential Election. Brennan has gone off the deep end he’s disgraced and discredited himself. His conduct has been outrageous.” Chris Farrell Judicial Watch.,8/17/18,21646,83290
How can “Senator” Richard Blumenthal who went around for twenty years as a Connecticut politician bragging that he was a great Marine war hero in Vietnam (then got caught and sobbingly admitted he was neither a Marine nor ever in Vietnam) pass judgement on anyone? Loser!,8/17/18,30040,110496
.@TuckerCarlson speaking of John Brennan: “How did somebody so obviously limited intellectually get to be CIA Director in the first place?” Now that is a really good question! Then followed by “Richard Blumenthal of Connecticut is a FAKE War Hero...” So true a total Fake!,8/17/18,19048,72942
“Very concerned about Comey’s firing afraid they will be exposed” said Bruce Ohr. DOJ’s Emails &amp; Notes show Bruce Ohr’s connection to (phony &amp; discredited) Trump Dossier. A creep thinking he would get caught in a dishonest act. Rigged Witch Hunt!,8/16/18,21651,76957
“While Steele shopped the document to multiple media outlets he also asked for help with a RUSSIAN Oligarch.”  Catherine Herridge of @FoxNews  @LouDobbs  In other words they were colluding with Russia!,8/16/18,17833,62892
“The FBI received documents from Bruce Ohr (of the Justice Department &amp; whose wife Nelly worked for Fusion GPS).” Disgraced and fired FBI Agent Peter Strzok. This is too crazy to be believed! The Rigged Witch Hunt has zero credibility.,8/16/18,21100,79565
Turkey has taken advantage of the United States for many years. They are now holding our wonderful Christian Pastor who I must now ask to represent our Country as a great patriot hostage. We will pay nothing for the release of an innocent man but we are cutting back on Turkey!,8/16/18,23080,87039
Thank you for the kind words Omarosa! https://t.co/PMmNG6iIsi,8/16/18,25400,86352
Great @Cabinet meeting today at the @WhiteHouse! https://t.co/RwOhQF9SEv,8/16/18,10760,53002
The Queen of Soul Aretha Franklin is dead. She was a great woman with a wonderful gift from God her voice. She will be missed!,8/16/18,27700,147536
There is nothing that I would want more for our Country than true FREEDOM OF THE PRESS. The fact is that the Press is FREE to write and say anything it wants but much of what it says is FAKE NEWS pushing a political agenda or just plain trying to hurt people. HONESTY WINS!,8/16/18,36491,135175
The Boston Globe which was sold to the the Failing New York Times for 1.3 BILLION DOLLARS (plus 800 million dollars in losses &amp; investment) or 2.1 BILLION DOLLARS was then sold by the Times for 1 DOLLAR. Now the Globe is in COLLUSION with other papers on free press. PROVE IT!,8/16/18,16770,66579
THE FAKE NEWS MEDIA IS THE OPPOSITION PARTY. It is very bad for our Great Country....BUT WE ARE WINNING!,8/16/18,25316,105165
Our Economy is doing better than ever. Money is pouring into our cherished DOLLAR like rarely before companies earnings are higher than ever inflation is low &amp; business optimism is higher than it has ever been. For the first time in many decades we are protecting our workers!,8/16/18,22013,91682
“I’d strip the whole bunch of them. They’re all corrupt. They’ve all abused their power. They’ve all betrayed the American people with a political agenda. They tried to steal and influence an election in the United States.” @seanhannity,8/16/18,29422,109905
Mark Levin “When they had power they didn’t stop the Russians the Chinese the North Koreans they funded the Iranians &amp; are responsible for the greatest scandal in American history by interfering with our election &amp; trying to undermine the Trump Campaign and Trump Presidency.”,8/16/18,30896,102505
“WE’RE NOT GOING TO MAKE AMERICA GREAT AGAIN IT WAS NEVER THAT GREAT.” Can you believe this is the Governor of the Highest Taxed State in the U.S. Andrew Cuomo having a total meltdown!,8/16/18,34935,127810
“WE’RE NOT GONG TO MAKE AMERICA GREAT AGAIN IT WAS NEVER THAT GREAT.”  Can you believe this is the Governor of the Highest Taxed State in the U.S. Andrew Cuomo having a total meltdown!,8/16/18,3607,10983
“Hillary Clinton clearly got a pass by the FBI. We have the unfortunate situation where they then decided they were going to frame Donald Trump” concerning the Rigged Witch Hunt. JOE DIGENOVA former U.S. Attorney.,8/16/18,24361,93179
“John Brennan is a stain on the Country we deserve better than this.” Former Secret Service Agent and author of new book “Spygate the Attempted Sabotage of Donald J. Trump” Dan Bongino. Thank you Dan and good luck with the book!,8/16/18,24821,93900
Chuck Schumer I agree! https://t.co/KfoLkQU5Hv,8/15/18,30854,87311
Our Country was built on Tariffs and Tariffs are now leading us to great new Trade Deals - as opposed to the horrible and unfair Trade Deals that I inherited as your President. Other Countries should not be allowed to come in and steal the wealth of our great U.S.A. No longer!,8/15/18,20036,82415
Happy Birthday to the leader of the Democrat Party Maxine Waters!,8/15/18,18708,93574
“The action (the Strzok firing) was a decisive step in the right direction in correcting the wrongs committed by what has been described as Comey’s skinny inner circle.”  Chris Swecker former FBI Assistant Director.,8/15/18,16687,69798
The Rigged Russian Witch Hunt goes on and on as the “originators and founders” of this scam continue to be fired and demoted for their corrupt and illegal activity. All credibility is gone from this terrible Hoax and much more will be lost as it proceeds. No Collusion!,8/15/18,19234,78501
My friend and very early supporter Kris Kobach won the Republican Nomination for Governor of Kansas last night in a tough race against a very fine opponent. Kris will win in November and be a great Governor. He has my complete and total Endorsement!,8/15/18,11765,55895
It is about time that Connecticut had a real and talented Governor. Bob Stefanowski is the person needed to do the job. Tough on crime Bob is also a big cutter of Taxes. He will win in November and make a Great Governor a major difference maker. Bob has my total Endorsement!,8/15/18,14425,62799
.@PeteStauber won big last night in Minnesota. A big star in Hockey he will be an even bigger star in politics. It all begins with a win in November. Pete has my complete and total Endorsement!,8/15/18,10061,47074
“People who enter the United States without our permission are illegal aliens and illegal aliens should not be treated the same as people who entered the U.S. legally.” Chuck Schumer in 2009 before he went left and haywire!  @foxandfriends,8/15/18,24294,86233
Congratulations to Bryan Steil on a wonderful win last night. You will be replacing a great guy in Paul Ryan and your win in November will make the entire State of Wisconsin very proud. You have my complete and total Endorsement!,8/15/18,10000,46806
Jeff Johnson of Minnesota had a big night in winning the Republican nomination for Governor against a very strong and well known opponent! Thanks for all of the support you showed me. You have my complete and total Endorsement. You will win in November!,8/15/18,10438,48658
Scott Walker is very special and will have another great win in November. He has done a fantastic job as Governor of Wisconsin and will always have my full support and Endorsement!,8/15/18,10758,49953
Congratulations to Bryan Steil on a wonderful win last night. Your will be replacing a great guy in Paul Ryan and your win in November will make the entire State of Wisconsin very proud. You have my complete and total Endorsement!,8/15/18,1484,6222
Congratulations to Leah Vukmir of Wisconsin on your great win last night. You beat a very tough and good competitor and will make a fantastic Senator after winning in November against someone who has done very little. You have my complete and total Endorsement!,8/15/18,10460,49196
“People who enter the United States without our permission are illegal aliens and illegal aliens should not be treated the same as people who enters the U.S. legally.”  Chuck Schumer in 2009 before he went left and haywire!  @foxandfriends,8/15/18,5995,19529
Great Republican election results last night. So far we have the team we want. 8 for 9 in Special Elections. Red Wave!,8/15/18,19473,91690
“Hope and Change in an Alabama Coal Mine” https://t.co/IwLEO9ff9X,8/14/18,12774,54284
Lou Dobbs: “This cannot go forward...this Special Counsel with all of his conflicts with his 17 Angry Democrats without any evidence of collusion by the Trump Campaign and Russia. The Dems are the ones who should be investigated.” Thank you Lou so true!,8/14/18,21009,82356
Strzok started the illegal Rigged Witch Hunt - why isn’t this so-called “probe” ended immediately? Why aren’t these angry and conflicted Democrats instead looking at Crooked Hillary?,8/14/18,22093,91079
Fired FBI Agent Peter Strzok is a fraud as is the rigged investigation he started. There was no Collusion or Obstruction with Russia and everybody including the Democrats know it. The only Collusion and Obstruction was by Crooked Hillary the Democrats and the DNC!,8/14/18,24154,97054
“They were all in on it clear Hillary Clinton and FRAME Donald Trump for things he didn’t do.” Gregg Jarrett on @foxandfriends  If we had a real Attorney General this Witch Hunt would never have been started! Looking at the wrong people.,8/14/18,19742,73779
Bruce Ohr of the “Justice” Department (can you believe he is still there) is accused of helping disgraced Christopher Steele “find dirt on Trump.” Ohr’s wife Nelly was in on the act big time - worked for Fusion GPS on Fake Dossier. @foxandfriends,8/14/18,17242,66054
Another terrorist attack in London...These animals are crazy and must be dealt with through toughness and strength!,8/14/18,30906,131440
When you give a crazed crying lowlife a break and give her a job at the White House I guess it just didn’t work out. Good work by General Kelly for quickly firing that dog!,8/14/18,21625,92317
Lou Dobbs: “This cannot go forward...this Special Councel with all of his conflicts with his 17 Angry Democrats without any evidence of collusion by the Trump Campaign and Russia. The Dems are the ones who should be investigated.” Thank you Lou so true!,8/14/18,6681,25430
....should be shut down. The Strzok firing shows that the fundamental underpinnings of the investigation were corrupt. It should be shut down by the courts or by honest prosecutors.” Thank you Judicial Watch I couldn’t have said it better myself!,8/14/18,15683,66489
....guy was corrupt and had anti-Trump animus. Strzok and others at the FBI should be criminally investigated for the way the conducted this investigation. Instead Mueller is pretending nothing went wrong. He used Strzok he used the Clinton DNC Dossier...the whole thing....,8/14/18,14104,57675
Tom Fitton of Judicial Watch: “The Strzok firing is as much about the Mueller operation as anything else. There would be no Mueller Special Councel to investigate so called collusion but for the machinations of Strzok &amp; his colleagues at the top levels of the FBI. We know this...,8/14/18,18871,75498
....such wonderful and powerful things about me - a true Champion of Civil Rights - until she got fired. Omarosa had Zero credibility with the Media (they didn’t want interviews) when she worked in the White House. Now that she says bad about me they will talk to her. Fake News!,8/14/18,16968,74771
.@MarkBurnettTV called to say that there are NO TAPES of the Apprentice where I used such a terrible and disgusting word as attributed by Wacky and Deranged Omarosa. I don’t have that word in my vocabulary and never have. She made it up. Look at her MANY recent quotes saying....,8/14/18,16393,66658
https://t.co/Gm9KE8cHpS,8/14/18,16975,70067
Scott Walker of Wisconsin is a tremendous Governor who has done incredible things for that Great State. He has my complete &amp; total Endorsement! He brought the amazing Foxconn to Wisconsin with its 15000 Jobs-and so much more. Vote for Scott on Tuesday in the Republican Primary!,8/14/18,18492,76016
“Trump’s foreign policy is actually boosting America’s standing” https://t.co/oC7Xs38uRo,8/14/18,15199,62537
It was my great honor to sign our new Defense Bill into law and to pay tribute to the greatest soldiers in the history of the world: THE U.S. ARMY. The National Defense Authorization Act is the most significant investment in our Military and our warfighters in modern history! https://t.co/M6VI1c0Sgx,8/13/18,15163,66167
Pete Stauber is running for Congress in Minnesota. He will make for a great Congressman. Pete is strong on crime and borders loves our Military Vets and Second Amendment. Vote for Pete tomorrow. He has my full and total Endorsement!,8/13/18,16611,63277
Great to be in Fort Drum New York with our HEROES! https://t.co/Ke54QGZbU7,8/13/18,10974,49883
Just landed at Fort Drum New York. Looking forward to making a speech about our GREAT HEROES!,8/13/18,10942,63774
Brooks Koepka just won his third Golf Major and he did it not only with his powerful game but with his powerful mind. He has been a man of steel on the Tour and will have many Victories including Majors ahead of him. Congrats to Brooks and his great team on a job well done!,8/13/18,10375,70143
Wacky Omarosa already has a fully signed Non-Disclosure Agreement!,8/13/18,14794,66845
Just fired Agent Strzok formerly of the FBI was in charge of the Crooked Hillary Clinton sham investigation. It was a total fraud on the American public and should be properly redone!,8/13/18,29004,114825
