text,created_at,retweet_count,favorite_count
#CrookedHillary https://t.co/lwi9gqDEHE,7/27/16,19490,36626
Thank you Pennsylvania!#MakeAmericaGreatAgain https://t.co/bbv3EhGs5x https://t.co/bbroAGTdMw,7/27/16,5486,18867
As President I will bring jobs back and get wages up for Americans who need it most.   https://t.co/rSEcsjiNFbhttps://t.co/ybFOV3gh0l,7/27/16,1907,5429
Thank you to our amazing law enforcement officers! #MAGA https://t.co/UEZorOQhTw,7/27/16,16415,46444
Trump right: Illegal families crossing border set to double 51152 so farhttps://t.co/1noCe9W6Ru,7/27/16,6725,14234
Great new poll - thank you!#MakeAmericaGreatAgain https://t.co/mXovx0TLPC,7/27/16,13996,37931
If Russia or any other country or person has Hillary Clinton's 33000 illegally deleted emails perhaps they should share them with the FBI!,7/27/16,24164,63125
Join our next Vice President @Mike_Pence in Wisconsin tonight &amp; Michigan Thursday!MI: https://t.co/daR2xIhCEsWI: https://t.co/LKc7e4VZkB,7/27/16,4103,13383
Not one American flag on the massive stage at the Democratic National Convention until people started complaining-then a small one. Pathetic,7/27/16,29880,84336
"Our not very bright Vice President Joe Biden just stated that I wanted to ""carpet bomb"" the enemy. Sorry Joe that was Ted Cruz!",7/27/16,11505,37678
Crooked Hillary Clinton wants to flood our country with Syrian immigrants that we know little or nothing about. The danger is massive. NO!,7/27/16,16373,54039
Hopefully the violent and vicious killing by ISIS of a beloved French priest is causing people to start thinking rationally. Get tough!,7/27/16,13024,40342
The Democratic Convention has paid ZERO respect to the great police and law enforcement professionals of our country. No recognition - SAD!,7/27/16,15183,45670
"Funny how the failing @nytimes is pushing Dems narrative that Russia is working for me because Putin said ""Trump is a genius."" America 1st!",7/27/16,7118,25646
As I have been saying Crooked Hillary will approve the job killing TPP after the election despite her statements to the contrary: top adv.,7/27/16,6828,22256
Just like I have warned from the beginning Crooked Hillary Clinton will betray you on the TPP. https://t.co/eoNTWK6I8y,7/27/16,9812,22054
Many of Bernie's supporters have left the arena. Did Bernie go home and go to sleep?,7/27/16,8431,31351
I hate to say it but the Republican Convention was far more interesting (with a much more beautiful set) than the Democratic Convention!,7/27/16,10248,46692
No matter what Bill Clinton says and no matter how well he says it the phony media will exclaim it to be incredible. Highly overrated!,7/27/16,10817,40404
You have no idea what my strategy on ISIS is and neither does ISIS (a good thing). Please get your facts straight - thanks. @megynkelly,7/27/16,13285,43186
I'm with you! I will work hard and never let you down. Make America Great Again! https://t.co/CWfECeUSSq,7/26/16,7194,15299
I'm with you! I will work hard and never let you down. Make America Great Again! https://t.co/LwxMIAn0kK,7/26/16,1762,3347
I’m with you! I will work hard and never let you down. Make America Great Again! https://t.co/ajAJ13xQvr,7/26/16,1926,4299
For the record I have ZERO investments in Russia.,7/26/16,11890,37587
In order to try and deflect the horror and stupidity of the Wikileakes disaster the Dems said maybe it is Russia dealing with Trump. Crazy!,7/26/16,10005,33637
Dems don't want to talk ISIS b/c Hillary's foreign interventions unleashed ISIS &amp; her refugee plans make it easier for them to come here.,7/26/16,13930,36537
Bernie's exhausted he just wants to shut down and go home to bed!,7/26/16,7181,25824
The invention of email has proven to be a very bad thing for Crooked Hillary in that it has proven her to be both incompetent and a liar!,7/26/16,12353,37600
Thank you New Hampshire! #MakeAmericaGreatAgain https://t.co/KRCdV77BQp,7/26/16,6390,20857
Join us in Toledo Ohio- tomorrow night at 8pm! #TrumpPence16 #MAGATickets: https://t.co/ERNRrksikq https://t.co/zmGZauCnQF,7/26/16,4360,14287
Join us tomorrow in Scranton Pennsylvania at 3pm!#TrumpPence16 #MAGA Tickets: https://t.co/4FTydj8s9U https://t.co/7zMKhhMmhp,7/26/16,4424,14503
Pocahontas bombed last night! Sad to watch.,7/26/16,8404,31866
Why aren't the Democrats speaking about ISIS bad trade deals broken borders police and law and order. The Republican Convention was great,7/26/16,20230,65045
Funny if you listen to @FoxNews the Democrats did not have a good day. If you listen to the other two they are fawning. What a difference,7/26/16,7859,29741
Bernie Sanders totally sold out to Crooked Hillary Clinton. All of that work energy and money and nothing to show for it! Waste of time.,7/26/16,22979,66440
Elizabeth Warren often referred to as Pocahontas just misrepresented me and spoke glowingly about Crooked Hillary who she always hated!,7/26/16,11683,42417
Sad to watch Bernie Sanders abandon his revolution. We welcome all voters who want to fix our rigged system and bring back our jobs.,7/26/16,23360,67692
If Cory Booker is the future of the Democratic Party they have no future! I know more about Cory than he knows about himself.,7/26/16,10005,34392
I was at @FoxNews and met Juan Williams in passing.  He asked if he could have pictures taken with me. I said fine. He then trashes on air!,7/25/16,8264,26522
Hard to believe that Bernie Sanders has done such a complete fold. He got NOTHING for all of the time energy and money. The V.P. a joke!,7/25/16,8923,30371
While Bernie has totally given up on his fight for the people we welcome all voters who want a better future for our workers.,7/25/16,14640,44620
Clinton betrayed Bernie voters. Kaine supports TPP is in pocket of Wall Street and backed Iraq War.,7/25/16,8719,24521
Thank you OHIO! #TrumpPence16https://t.co/NOF9Td9BHs https://t.co/WPMBkYjuIm,7/25/16,8117,26788
Thank you Roanoke Virginia- be back soon! #TrumpPence16https://t.co/rwxXhfFsn1 https://t.co/HwqI2iGPDu,7/25/16,4322,15956
MAKE AMERICA SAFE AND GREAT AGAIN! #TrumpPence16https://t.co/4O4yjh7X4O https://t.co/cptBaZbV1v,7/25/16,10647,30736
#MakeAmericaGreatAgain https://t.co/EXsoUOsEP4 https://t.co/3ji7a14GSw,7/25/16,13238,33310
Great POLL numbers are coming out all over. People don't want another four years of Obama and Crooked Hillary would be even worse. #MAGA,7/25/16,10427,35655
The State of Florida is so embarrassed by the antics of Crooked Hillary Clinton and Debbie Wasserman Schultz that they will vote for CHANGE!,7/25/16,8078,29347
Wow the Republican Convention went so smoothly compared to the Dems total mess. But fear not the dishonest media will find a good spinnnn!,7/25/16,11967,41729
Here we go again with another Clinton scandal and e-mails yet (can you believe). Crooked Hillary knew the fix was in B never had a chance!,7/25/16,9475,30262
"Crooked Hillary Clinton knew everything that her ""servant"" was doing at the DNC - they just got caught that's all! They laughed at Bernie.",7/25/16,9121,27616
If Bernie Sanders after seeing the just released e-mails continues to look exhausted and done then his legacy will never be the same.,7/25/16,5352,20157
Thank you! #MakeAmericaGreatAgain https://t.co/Pzs9uwgzam,7/25/16,17329,50219
Hillary was involved in the e-mail scandal because she is the only one with judgement so bad that such a thing could have happened!,7/25/16,7590,26452
How much BAD JUDGEMENT was on display by the people in DNC in writing those really dumb e-mails using even religion against Bernie!,7/25/16,7098,24296
The new joke in town is that Russia leaked the disastrous DNC e-mails which should never have been written (stupid) because Putin likes me,7/25/16,9673,32116
Watched Crooked Hillary Clinton and Tim Kaine on 60 Minutes. No way they are going to fix America's problems. ISIS &amp; all others laughing!,7/24/16,10029,33121
The ratings for the Republican National Convention were very good but for the final night my speech great. Thank you!,7/24/16,5986,29413
The highly neurotic Debbie Wasserman Schultz is angry that after stealing and cheating her way to a Crooked Hillary victory she's out!,7/24/16,9502,30435
The Democrats are in a total meltdown but the biased media will say how great they are doing! E-mails say the rigged system is alive &amp; well!,7/24/16,13136,35108
Even though Bernie Sanders has lost his energy and his strength I don't believe that his supporters will let Crooked Hillary off the hook!,7/24/16,8118,28299
Crooked Hillary Clinton was not at all loyal to the person in her rigged system that pushed her over the top DWS. Too bad Bernie flamed out,7/24/16,5500,19848
If the Republican Convention had blown up with e-mails resignation of boss and the beat down of a big player. (Bernie) media would go wild,7/24/16,11340,32450
The @CNN panels are so one sided almost all against Trump. @FoxNews is so much better and the ratings are much higher. Don't watch CNN!,7/24/16,9400,30900
I always said that Debbie Wasserman Schultz was overrated. The Dems Convention is cracking up and Bernie is exhausted no energy left!,7/24/16,7457,25061
Today proves what I have always known that @Reince Priebus is the tough one and the smart one not Debbie Wasserman Shultz (@DWStweets.),7/24/16,7067,24301
Sorry folks but Bernie Sanders is exhausted just can't go on any longer. He is trying to dismiss the new e-mails and DNC disrespect. SAD!,7/24/16,9571,29158
"There is no longer a Bernie Sanders ""political revolution."" He is turning out to be a weak and somewhat pathetic figurewants it all to end!",7/24/16,9109,27352
An analysis showed that Bernie Sanders would have won the Democratic nomination if it were not for the Super Delegates.,7/24/16,10994,29097
Looks like the Bernie people will fight. If not their BLOOD SWEAT AND TEARS was a total waste of time. Kaine stands for opposite!,7/24/16,6644,21513
Wow President Obama's brother Malik just announced that he is voting for me. Was probably treated badly by president-like everybody else!,7/24/16,33678,87337
Bernie Sanders started off strong but with the selection of Kaine for V.P. is ending really weak. So much for a movement! TOTAL DISRESPECT,7/24/16,5678,19859
The Crooked Hillary V.P. choice is VERY disrespectful to Bernie Sanders and all of his supporters. Just another case of BAD JUDGEMENT by H!,7/24/16,6739,23968
#MakeAmericaGreatAgain#TrumpPence16 https://t.co/gCzHX1nyxD,7/24/16,8162,23670
Thank you to everyone for the wonderful reviews of my speech on Thursday night. From the heart!,7/23/16,6857,32709
The Wikileaks e-mail release today was so bad to Sanders that it will make it impossible for him to support her unless he is a fraud!,7/23/16,14734,36646
Just saw Crooked Hillary and Tim Kaine together. ISIS and our other enemies are drooling. They don't look presidential to me!,7/23/16,9547,31974
I will bring jobs back and get wages up. People haven't had a real wage increase in almost twenty years. Clinton killed jobs!,7/23/16,10316,34772
Tim Kaine has been praising the Trans Pacific Partnership and has been pushing hard to get it approved. Job killer!,7/23/16,8064,22105
Funny that the Democrats would have their convention in Pennsylvania where her husband and her killed so many jobs. I will bring jobs back!,7/23/16,9432,30648
Crooked Hillary Clinton has destroyed jobs and manufacturing in Pennsylvania. Against steelworkers and miners. Husband signed NAFTA.,7/23/16,9054,26638
Leaked e-mails of DNC show plans to destroy Bernie Sanders. Mock his heritage and much more. On-line from Wikileakes really vicious. RIGGED,7/23/16,23961,53145
Pocahontas wanted V.P. slot so badly but wasn't chosen because she has done nothing in the Senate. Also Crooked Hillary hates her!,7/23/16,8359,27703
Tim Kaine is and always has been owned by the banks. Bernie supporters are outraged was their last choice. Bernie fought for nothing!,7/23/16,10005,26964
The Bernie Sanders supporters are furious with the choice of Tim Kaine who represents the opposite of what Bernie stands for. Philly fight?,7/23/16,7467,24020
I highly recommend the just out book - THE FIELD OF FIGHT - by General Michael Flynn. How to defeat radical Islam.,7/23/16,8146,21840
Is it the same Kaine that took hundreds of thousands of dollars in gifts while Governor of Virginia and didn't get indicted while Bob M did?,7/23/16,12935,30512
Another attack this time in Germany. Many killed. God bless the people of Munich.,7/22/16,11083,39750
One of the best produced including the incredible stage &amp; set in the history of conventions. Great unity! Big T.V. ratings! @KarlRove,7/22/16,5643,25531
Thank you Cleveland. We love you and will be back many times!,7/22/16,5956,27917
What a great four days in Cleveland. So proud of the great job done by the RNC and all. The police and Secret Service were fantastic!,7/22/16,8529,40066
MAKE AMERICA SAFE AND GREAT AGAIN! #RNCinCLEhttps://t.co/KH2ZFHUHGP,7/22/16,10016,30702
FORMAL ACCEPTANCE OF THE NOMINATION! #TrumpPence16 https://t.co/E6ZtVjSQZa,7/22/16,15134,51490
You can watch 360 video live from the podium! https://t.co/yqcIsBUdAi #RNCinCLE #TrumpIsWithYou #MakeAmericaGreatAgain,7/22/16,3750,12875
This is a MOVEMENT! #RNCinCLE https://t.co/bdox6JcrAp,7/21/16,8027,25130
I’m with you! I will work hard and never let you down. Make America Great Again! https://t.co/V92PkdHbG6 https://t.co/FhWHekyU4Q,7/21/16,3517,9284
I’m with you! I will work hard and never let you down. Make America Great Again! https://t.co/V92PkdHbG6 https://t.co/SQs6ERk6El,7/21/16,293,577
Thank you @DonaldJTrumpJr. Proud of you! #RNCinCLE #TrumpPence2016 https://t.co/gobSNWughP,7/21/16,6297,22356
We’ve just set a new goal: raise $4 million from our grassroots supporters by MIDNIGHT! https://t.co/Ssrh55C6hW https://t.co/8E0LiC8wYE,7/21/16,1786,4123
We’ve just set a new goal: raise $4 million from our grassroots supporters by MIDNIGHT! https://t.co/Ssrh55C6hW https://t.co/9Hd6dRcojF,7/21/16,169,326
Great job @IvankaTrump! #RNCinCLEhttps://t.co/swsAKE11F0,7/21/16,6495,23493
Other than a small group of people who have suffered massive and embarrassing losses the party is VERY united. Great love in the arena!,7/21/16,9418,38033
Limited opportunity to get your OFFICIAL Trump gear! Shop now!  https://t.co/3lUaSztKYx,7/21/16,437,1307
Ted Cruz talks about the Constitution but doesn't say that if the Dems win the Presidency the new JUSTICES appointed will destroy us all!,7/21/16,10654,32372
I am soooo proud of my children Don Eric and Tiffany - their speeches under enormous pressure were incredible. Ivanka intros me tonight!,7/21/16,8125,43268
Great job @EricTrump! Proud of you!#AmericaFirst #RNCinCLE https://t.co/S7IHXDrmsJ,7/21/16,7038,25907
MAKE AMERICA GREAT AGAIN! https://t.co/qL9rjb7OsD,7/21/16,8684,25376
Arena was packed totally electric!,7/21/16,4169,21996
.@mike_pence was fantastic tonight. Will be a great V.P.,7/21/16,6065,28177
Our next Vice President of the United States of America Gov. @Mike_Pence!#GOPinCLE #GOPConvention#AmericaFirst https://t.co/TZT3XcKp1c,7/21/16,7156,25837
Wow Ted Cruz got booed off the stage didn't honor the pledge! I saw his speech two hours early but let him speak anyway. No big deal!,7/21/16,20980,70468
Great job @EricTrump! Proud of you! #AmericaFirst #RNCinCLEhttps://t.co/EE7C6XKDkt https://t.co/946U6bgREQ,7/21/16,12161,39730
Limited opportunity to get your OFFICIAL Trump gear! Shop now! https://t.co/3lUaSztKYx https://t.co/ssNVgF7PTt,7/21/16,419,1260
Limited opportunity to get your OFFICIAL Trump gear! Shop now! https://t.co/LQMDdNkUwR https://t.co/KSAv65FuiD,7/21/16,0,0
Thank you @ScottWalker! #AmericaFirst #RNCinCLE https://t.co/k2Poy3gGvQ,7/21/16,6218,19450
#TextTrump88022 for exclusive @realDonaldTrump updates!  We will Make America Great Again!,7/21/16,2532,9639
Thank you to Governor @ScottWalker for such warm support. Great speech!,7/21/16,4361,19558
Thank you @IngrahamAngle! #AmericaFirst https://t.co/cv3I3xRSOK,7/21/16,9839,27722
#AmericaFirst #RNCinCLE https://t.co/PvdTA8HTCC,7/21/16,4828,13018
Watching the #GOPConvention#AmericaFirst #RNCinCLE,7/20/16,2800,12562
John Kasich was never asked by me to be V.P. Just arrived in Cleveland - will be a great two days!,7/20/16,4997,19922
URGENT: we’ve just announced a $2 million fundraising goal tonight. Please stand with us! https://t.co/Ssrh55C6hW https://t.co/2KjT4TJ07Y,7/20/16,3807,5837
STATEMENT ON MELANIA SPEECHhttps://t.co/uzBOm21Pug,7/20/16,6419,18696
The media is spending more time doing a forensic analysis of Melania's speech than the FBI spent on Hillary's emails.,7/20/16,120661,249249
Good news is Melania's speech got more publicity than any in the history of politics especially if you believe that all press is good press!,7/20/16,13165,51103
In November I think the people of Ohio will remember that the Republicans picked Cleveland instead of going to another state. Jobs!,7/20/16,5796,25013
Bill Hemmer of @FoxNews was very nice in explaining the excitement and energy in the arena. More than in past years.,7/20/16,3449,15173
Congratulations to my children Don and Tiffany on having done a fantastic job last night. I am very proud of you!,7/20/16,6534,37672
Such a great honor to be the Republican Nominee for President of the United States. I will work hard and never let you down! AMERICA FIRST!,7/19/16,41616,129652
The ROLL CALL is beginning at the Republican National Convention. Very exciting!,7/19/16,4183,21555
#MakeAmericaWorkAgain #TrumpPence16 #RNCinCLE https://t.co/bsUp4MSysD https://t.co/mYBjp03XYf,7/19/16,8033,21054
#MakeAmericaWorkAgain#TrumpPence16 #RNCinCLE https://t.co/xlB2C1cpKp https://t.co/5Kv03luMZW,7/19/16,8142,21285
It was truly an honor to introduce my wife Melania. Her speech and demeanor were absolutely incredible. Very proud! #GOPConvention,7/19/16,12670,56572
Will be on @OreillyFactor tonight at 8:30pm @FoxNews- prior to Melania's speech at the #GOPConvention. Tune in- she will do great! #RNCinCLE,7/19/16,2914,14390
#MakeAmericaSafeAgain!#GOPConvention #RNCinCLE https://t.co/QniZIsGrG8 https://t.co/Kvq6r6WkQ1,7/18/16,7963,20422
Networks other than low ratings @CNN have been very fair and exciting!,7/18/16,4174,16391
.@CNN is the worst.They go to their dumb one-sided panels when a podium speaker is for Trump! VAST MAJORITY want: Make America Great Again!,7/18/16,8285,29909
Looking forward to being at the convention tonight to watch all of the wonderful speakers including my wife Melania. Place looks beautiful!,7/18/16,6685,28983
Thank you Mahoning County Ohio! See you soon! #MakeAmericaSafeAgain https://t.co/TNJMUKImpK https://t.co/iFdqRvaL3q,7/18/16,4977,15325
President Obama just had a news conference but he doesn't have a clue. Our country is a divided crime scene and it will only get worse!,7/17/16,12512,39837
Our country is totally divided and our enemies are watching. We are not looking good we are not looking smart we are not looking tough!,7/17/16,15179,42940
I will be on @60Minutes tonight at 7:00 P.M. with Mike Pence talking about LAW AND ORDER and many other subjects! Bad times for divided USA!,7/17/16,5291,18867
We are TRYING to fight ISIS and now our own people are killing our police. Our country is divided and out of control. The world is watching,7/17/16,36051,86985
We grieve for the officers killed in Baton Rouge today. How many law enforcement and people have to...https://t.co/pPNrzG8kEa,7/17/16,9655,25520
The ratings at @FoxNews blow away the ratings of @CNN - not even close. That's because CNN is the Clinton News Network and people don't like,7/17/16,8804,29080
.@FoxNews is much better and far more truthful than @CNN which is all negative. Guests are stacked for Crooked Hillary! I don't watch.,7/17/16,5488,20103
If Goofy Elizabeth Warren a very weak Senator didn't lie about her heritage (being Native American) she would be nothing today. Pick her H,7/17/16,6003,21592
I hope that Crooked Hillary picks Goofy Elizabeth Warren sometimes referred to as Pocahontas as her V.P. Then we can litigate her fraud!,7/17/16,7073,23395
It doesn't matter that Crooked Hillary has experience look at all of the bad decisions she has made. Bernie said she has bad judgement!,7/17/16,6257,21515
As the days and weeks go by  we see what a total mess our country (and world) is in - Crooked Hillary Clinton led Obama into bad decisions!,7/17/16,5922,19592
We are going to have a great time in Cleveland. Will lead to special results for our country. We will Make America Great Again!,7/17/16,6116,22627
Goofy Elizabeth Warren who may be the least productive Senator in the U.S. Senate must prove she is not a fraud. Without the con it's over,7/17/16,5613,20123
Thank you to Jack Morgan Tamara Neo Cheryl Ann Kraft and all of my friends and supporters in Virginia. GREAT JOB!,7/17/16,2842,12769
Thank you to Chris Cox and Bikers for Trump - Your support has been amazing. I will never forget. MAKE AMERICA GREAT AGAIN!,7/17/16,6339,20895
Donate Today To Help Make America Great Again! You Can Help Stop Crooked Hillary Clinton! https://t.co/swzCe5PiNI https://t.co/0fmgNBuAcc,7/16/16,1051,2497
Donate Today To Help Make America Great Again! You Can Help Stop Crooked Hillary Clinton! https://t.co/VlObaDG4eR https://t.co/mBDwW5orrd,7/16/16,0,0
Thank you! #TrumpPence16 https://t.co/RHprMCsGT6,7/16/16,10303,36108
Crooked Hillary Clinton is bought and paid for by Wall Street lobbyists and special interests. She will sell our country down the tubes!,7/16/16,9253,27284
Very sad that a person who has made so many mistakes Crooked Hillary Clinton can put out such false and vicious ads with her phony money!,7/16/16,7103,23083
Crooked Hillary who embarrassed herself and the country with her e-mail lies has been a DISASTER on foreign policy. Look what's happening!,7/16/16,8136,25486
Crooked Hillary is spending big Wall Street money on ads saying I don't have foreign policy experience yet look what her policies have done,7/16/16,9023,26358
Look forward to introducing Governor Mike Pence (who has done a spectacular job in the great State of Indiana). My first choice from start!,7/16/16,4878,21683
Look forward to Governor Mike Pence V.P. introduction tomorrow in New York City.,7/16/16,5703,25049
I am pleased to announce that I have chosen Governor Mike Pence as my Vice Presidential running mate. News conference tomorrow at 11:00 A.M.,7/15/16,38782,92250
Four more years of weakness with a Crooked Hillary Administration is not acceptable. Look what has happened to the world with O &amp; Hillary!,7/15/16,10987,31808
#NeverTrump is never more. They were crushed last night in Cleveland at Rules Committee by a vote of 87-12. MAKE AMERICA GREAT AGAIN!,7/15/16,10870,35647
My prayers and condolences to the victims and families of the terrible tragedy in Nice France. We are with you in every way!,7/15/16,15942,51035
In light of the horrible attack in Nice France I have postponed tomorrow's news conference concerning my Vice Presidential announcement.,7/14/16,14984,46846
Another horrific attack this time in Nice France. Many dead and injured. When will we learn? It is only getting worse.,7/14/16,24772,56414
I employ many people in the State of Virginia - JOBS JOBS JOBS! Crooked Hillary will sell us out just like her husband did with NAFTA.,7/14/16,7394,23805
Another new poll. Thank you for your support! Join the MOVEMENT today! #ImWithYou https://t.co/3KWOl2ibaW https://t.co/miT4atHxQz,7/14/16,8915,23473
Great new poll- thank you America!#Trump2016 #ImWithYou https://t.co/aVH9c5QRwc,7/14/16,7428,23288
I will be making the announcement of my Vice Presidential pick on Friday at 11am in Manhattan. Details to follow.,7/14/16,15772,44596
If I win the Presidency we will swamp Justice Ginsburg with real judges and real legal opinions!,7/13/16,8126,26131
Even the @NYTimes and @WashingtonPost Editorial Boards condemned Justice Ginsburg for her ethical and legal breach. What was she thinking?,7/13/16,5386,17798
Is Supreme Court Justice Ruth Bader Ginsburg going to apologize to me for her misconduct? Big mistake by an incompetent judge!,7/13/16,5629,20870
On my way to San Diego to raise money for the Republican Party. I am spending a lot myself and also helping others.,7/13/16,4060,16750
Voters understand that Crooked Hillary's negative ads are not true- just like her email lies and her other fraudulent activity.,7/13/16,8051,24455
Despite spending $500k a day on TV ads alone #CrookedHillary falls flat in nationwide @QuinnipiacPoll. Having ZERO impact. Sad!!,7/13/16,4977,15728
Lyin' Crooked Hillary's email stories all have one thing in common. https://t.co/teoVCYXKOR,7/13/16,7707,18412
Is President Obama trying to destroy Israel with all his bad moves? Think about it and let me know!,7/13/16,4390,14753
The Republican platform is most pro-Israel of all time!,7/13/16,4463,14900
New GOP platform now includes language that supports the border wall. We will build the wall and MAKE AMERICA SAFE AGAIN!,7/13/16,5939,17974
#CrookedHillary is outspending me by a combined 31 to 1 in Florida Ohio &amp; Pennsylvania. I haven't started yet! https://t.co/BcoPrwqFMe,7/13/16,7920,21581
Thank you Florida Ohio and Pennsylvania! #CrookedHillary is not qualified. #ImWithYou https://t.co/M1yzgyeEdY,7/13/16,11373,29429
Thank you! #ImWithYou https://t.co/6XkUQ0W4QS,7/13/16,6361,18878
Justice Ginsburg of the U.S. Supreme Court has embarrassed all by making very dumb political statements about me. Her mind is shot - resign!,7/13/16,11310,34875
THANK YOU INDIANA! #Trump2016 https://t.co/Jmkah9wGaA,7/13/16,5609,19186
Thank you Iowa- see you soon!#Trump2016 #ImWithYou https://t.co/gva0MbgnuO https://t.co/PE1jdqZysc,7/12/16,5597,16355
I will be interviewed by @oreillyfactor tonight on @FoxNews at 8pm. Enjoy!,7/12/16,2847,11258
The American people agree. No free pass for #CrookedHillary! https://t.co/lTjLVKkzh1,7/12/16,10828,24046
To all the Bernie voters who want to stop bad trade deals &amp; global special interests we welcome you with open arms. People first.,7/12/16,13800,35932
Bernie sanders has abandoned his supporters by endorsing pro-war pro-TPP pro-Wall Street Crooked Hillary Clinton.,7/12/16,12842,30578
Bernie Sanders endorsing Crooked Hillary Clinton is like Occupy Wall Street endorsing Goldman Sachs.,7/12/16,36168,53157
#CrookedHillary is not qualified!https://t.co/6qi7KTW43O,7/12/16,12693,23691
I am somewhat surprised that Bernie Sanders was not true to himself and his supporters. They are not happy that he is selling out!,7/12/16,13353,37635
Bernie Sanders who has lost most of his leverage has totally sold out to Crooked Hillary Clinton. He will endorse her today - fans angry!,7/12/16,10572,30480
This election is a choice between law order &amp; safety - or chaos crime &amp; violence. I will make America safe again for everyone. #ImWithYou,7/12/16,10919,29844
For too many years our inner cities have been left behind. I am going to deliver jobs safety and protection for those in need.,7/12/16,6666,20733
Crime is out of control and rapidly getting worse. Look what is going on in Chicago and our inner cities. Not good!,7/12/16,6309,20791
#MakeAmericaGreatAgain #ImWithYouhttps://t.co/lb5ViCDH0g https://t.co/roVn7pAVfy,7/12/16,5300,15033
Senior United States District Judge Robert E. Payne today ruled in favor of Trump campaign delegates who had argued..https://t.co/qVwfjgCHU7,7/12/16,5205,14018
Speech on Veterans' Reform:https://t.co/XB7RMwesMK,7/11/16,3407,9550
Great poll- Florida! Thank you! https://t.co/4FuPpL5WOM,7/11/16,8661,25203
Thoughts and prayers with the victims and their families- along with everyone at the Berrien County Courthouse in St. Joseph Michigan.,7/11/16,8942,28555
Join me in Westfield Indiana- tomorrow night at 7:30pm! #Trump2016 Tickets: https://t.co/Jj9TmSEoOd https://t.co/Rq6YRHlpib,7/11/16,4091,12373
I heard that the underachieving John King of @CNN on Inside Politics was one hour of lies. Happily few people are watching - dead network!,7/10/16,6468,22562
The media is so dishonest. If I make a statement they twist it and turn it to make it sound bad or foolish.They think the public is stupid!,7/10/16,14239,44036
President Obama thinks the nation is not as divided as people think. He is living in a world of the make believe!,7/10/16,11731,34687
Look what is happening to our country under the WEAK leadership of Obama and people like Crooked Hillary Clinton. We are a divided nation!,7/10/16,18701,55201
New poll - thank you! #Trump2016https://t.co/Mi87Vmw06H https://t.co/WmqvcYG4r3,7/9/16,9010,23710
Way to go @serenawilliams  - you are a true champion. Proud of you!,7/9/16,5601,24636
MAKE AMERICA SAFE AGAIN!https://t.co/m0AJWlV8nm https://t.co/P0GleHEmJy,7/8/16,14333,38652
Isn't it sad that on a day of national tragedy Hillary Clinton is answering softball questions about her email lies on @CNN?,7/8/16,13748,41848
Due to the horrific events taking place in our country I have decided to postpone my speech on economic opportunity- today in Miami.,7/8/16,8817,40164
Last night's horrific execution-style shootings of 12 Dallas law enforcement officers...https://t.co/mwzYU98yTt,7/8/16,7237,19359
Prayers and condolences to all of the families who are so thoroughly devastated by the horrors we are all watching take place in our country,7/8/16,28267,83769
After today Crooked Hillary can officially be called Lyin' Crooked Hillary.,7/8/16,19665,53961
Thank you Speaker @PRyan!#AmericaFirst #Trump2016  https://t.co/PPsyxGPdFc,7/7/16,4528,14553
#MakeAmericaGreatAgain  https://t.co/fxlVgfAA1l,7/7/16,6479,18093
Thank you Rep. Collins! #Trump2016 https://t.co/zkmPywMDxg,7/7/16,3288,10484
Just leaving D.C. Had great meetings with Republicans in the House and Senate. Very interesting day! These are people who love our country!,7/7/16,6801,27028
Great being in Cincinnati Ohio last night- thank you! Off to Washington D.C. now. #Trump2016 #AmericaFirst https://t.co/sryJgRyd56,7/7/16,4942,19545
Where is the outrage for this Disney book? Is this the 'Star of David' also? Dishonest media! #Frozen https://t.co/4LJBpSm8xa,7/7/16,25762,61853
To all of my twitter followers please contribute whatever you can to the campaign. We must beat Crooked Hillary. https://t.co/Xv8Q1GuWiH,7/6/16,9615,24409
Convention speaker schedule to be released tomorrow. Let today be devoted to Crooked Hillary and the rigged system under which we live.,7/6/16,8228,24462
I have over seven million hits on social media re Crooked Hillary Clinton. Check it out Sleepy Eyes @MarkHalperin @NBCPolitics,7/6/16,5014,16589
Sleepy eyes Chuck Todd a man with so little touch for politics is at it again.He could not have watched my standing ovation speech in N.C.,7/6/16,4224,15070
Even the once great Caesars is bankrupt in A.C. Others to follow. Ask the Democrat City Council what happened to Atlantic City.,7/6/16,4934,14681
Hillary Clinton should ask why the Democrat pols in Atlantic City made all the wrong moves - Convention Center Airport - and destroyed City,7/6/16,4292,13544
I made a lot of money in Atlantic City and left 7 years ago great timing (as all know). Pols made big mistakes now many bankruptcies.,7/6/16,3526,12826
Crooked Hillary Clinton lied to the FBI and to the people of our country. She is sooooo guilty. But watch her time will come!,7/6/16,10376,28329
The rigged system may have helped Hillary Clinton escape criminal charges but...https://t.co/KO64IAMDgj https://t.co/8CBSfNpl2l,7/6/16,7099,16142
Crooked Hillary has once again been proven to be a person who is dishonest incompetent and of very bad judgement.,7/6/16,8445,24447
"Crooked Hillary Clinton and her team ""were extremely careless in their handling of very sensitive highly classified information."" Not fit!",7/6/16,7802,23041
Crooked Hillary Clinton is unfit to serve as President of the U.S. Her temperament is weak and her opponents are strong. BAD JUDGEMENT!,7/6/16,8388,26365
"I don't think the voters will forget the rigged system that allowed Crooked Hillary to get away with ""murder."" Come November 8 she's out!",7/6/16,12931,37161
