text,created_at,retweet_count,favorite_count
.....but that's what I've been saying. Very unfair treatment by the media!,7/13/15,767,1846
Now that the Mexican drug lord escaped from prison everyone is saying that most of the cocaine etc. coming into the U.S. comes over border!,7/13/15,1742,2398
I hear that sleepy eyes @chucktodd will be fired like a dog from ratings starved Meet The Press? I can't imagine what is taking so long!,7/13/15,621,1130
...Trump however would kick his ass!,7/13/15,5428,5381
Can you envision Jeb Bush or Hillary Clinton negotiating with 'El Chapo' the Mexican drug lord who escaped from prison? ....,7/13/15,5344,4370
Sleep eyes @ChuckTodd is killing Meet The Press. Isn't he pathetic? Love watching him fail!,7/12/15,547,1150
Mexico's biggest drug lord escapes from jail. Unbelievable corruption and USA is paying the price.  I told you so!,7/12/15,7119,7955
Phoenix Convention Center officials did not want to have thousands of people standing outside in the heat so they let them in. A GREAT day!,7/12/15,647,1639
Convention Center officials in Phoenix don't want to admit that they broke the fire code by allowing 12-15000 people in 4000 code room.,7/12/15,572,1259
"Via @BreitbartNews by @AWRHawkins: ""TRUMP PREACHES PEACE THROUGH STRENGTH IN PHOENIX"" http://t.co/HCu2T8TFP2",7/12/15,623,1161
I will not be able to attend the Miss USA pageant tomorrow night because I am campaigning in Phoenix. Wishing all well!,7/12/15,674,2261
Legal immigrants want border security. It is common sense. We must build a wall! Let's Make America Great Again! http://t.co/I5CybmR0MF,7/11/15,3443,4705
"Great @ANHQDC segment with @CharlesHurt: ""Breaking Down the Trump Factor"" http://t.co/PIo4YHPJlP Let's Make America Great Again!",7/11/15,229,445
Today I am standing with patriots in Arizona for border security! Build a wall! Let's Make America Great Again! https://t.co/Ve6IxqXqfb,7/11/15,963,1741
Today I will be rallying with with 15000 patriots in Arizona for border security! Let's Make America Great Again! https://t.co/u25yI5T7E8,7/11/15,746,1583
"Via @CNNPolitics by @mj_lee: ""Father of murder victim to introduce Trump in Phoenix"" http://t.co/JZuIg1cmEB",7/11/15,365,620
Getting ready to go to Las Vegas (Freedom Fest) - great crowd. Then on to amazing Phoenix - that will be a total happening! Love America.,7/11/15,372,1064
Boycott @Macys and @Univision. MAKE AMERICA GREAT AGAIN!,7/11/15,649,1132
Has anyone seen the financials of @Univision. They are doing really badly. Too much debt and not enough viewers. Need money fast. Funny!,7/11/15,512,844
The Republicans who want to cut SS &amp; Medicaid are wrong. A robust economy will Make America Great Again! https://t.co/u25yI5T7E8,7/11/15,506,921
Via @CBNNews by @TheBrodyFile: “Donald Trump To Brody File in 2011: People Send Me Bibles” http://t.co/5QWk3GgBiB,7/11/15,98,226
A strong military will stop wars. Peace through Strength! Let’s Make America Great Again! https://t.co/u25yI5T7E8,7/11/15,726,1299
“Tone it down? No way! Donald Trump needs to crank up the volume” http://t.co/3qSUVRaf6f via @FoxNews by @toddstarnes,7/11/15,599,1014
I love that thousands of people are boycotting @Macys and cutting up credit cards. No guts no glory. This really backfired - love it!,7/11/15,1175,3005
Look forward to being in Phoenix tomorrow at 2:00 P.M. Hottest ticket in entire country. Was supposed to be 500 people now many thousands!,7/11/15,475,1338
Standing with Jamiel Shaw Sabine Durdin Don Rosenberg Lupe Moreno Brenda Sparks Robin Hvidston &amp; their spouses. http://t.co/X67CF765jQ,7/11/15,603,1001
Our biggest problems are solved by growth. We need a President who is a job creator. Let’s Make America Great Again! https://t.co/u25yI5T7E8,7/10/15,882,1729
http://t.co/PtViAyrO4A,7/10/15,3027,4345
Laura--Massive crowd had to move to Phoenix Convention Center. https://t.co/76fQCecDBd,7/10/15,350,581
Via @nypost by @GeoffEarle: “Polls show ‘President Trump’ may not be so far-fetched” http://t.co/C3v63rb9pD,7/10/15,394,702
I want to #MakeAmericaGreatAgain https://t.co/sRePS1nvIq,7/10/15,531,1117
Jeb Bush just announced he raised over $100M. Everyone of those people who contributed are getting something to the detriment of America!,7/10/15,1041,1512
Iran continues to delay the nuclear deal while doing many bad things behind our backs. Time to WALK and double the sanctions. Stop payments!,7/10/15,1110,1735
"Via @trscoop: ""WHOA: Trump changing venues for Saturday rally in Arizona due to OVERWHELMING RESPONSE"" http://t.co/nryPS8aPxA",7/10/15,392,648
BREAKING - Border security rally in Phoenix AZ at 2PM MST has been moved to @PhoenixConvCtr! Build a wall! Let's Make America Great Again!,7/10/15,1115,2015
I'm on @CNN's @AC360 tonight @8pm &amp; @FoxNews' @seanhannity @ 10PM discussing immigration and lots of other things.#LetsMakeAmericaGreatAgain,7/9/15,526,1148
Via @CNNPolitics by @JDiamond1: “Trump: RNC call was 'congratulatory'”http://t.co/9ZhIKiBqw5,7/9/15,158,303
EXCLUSIVE — DONALD TRUMP ON THE GOP PRIMARY: ‘IF I WIN I WILL BEAT HILLARY’ http://t.co/wlz13nYels via @BreitbartNews by Katie McHugh,7/9/15,496,1004
"Via @BreitbartNews by Katie McHugh:""POLL: DONALD TRUMP LEADS THE PACK AS GOP FRONTRUNNER"" http://t.co/QHP8CZpM5q",7/9/15,452,786
Obama and Republicans are hollowing out our military. Now want to cut troop levels. Lowest level in over 20 years.,7/9/15,840,1231
The elites want Common Core so they can take education out of parental control. NO! Let's Make America Great Again! https://t.co/u25yI5T7E8,7/9/15,1205,1740
True thanks.  https://t.co/k0IxFL6NxK,7/9/15,431,1228
Thanks. https://t.co/ewjfWYic4c,7/9/15,142,457
“TRUMP BATTLES THE NEW TOTALITARIANS: GOP elites join with leftists at Media Matters in targeting threat to both” http://t.co/Vd9FaOVcjr,7/9/15,290,409
Via “TRUMP: HILLARY PRESIDENCY WILL CAUSE ‘CRIME WAVE LIKE YOU’VE NEVER SEEN’” http://t.co/cTnLLwl1z4 via @BreitbartNews,7/9/15,429,595
“@limbaugh: 'Trump Has Changed the Entire Debate on Immigration'”  http://t.co/894aXjRXDn via @Newsmax_Media by Jason Devaney,7/9/15,414,610
Why does a failed magazine like @Forbes constantly seek out trivial nonsense? Their circulation way down. @Clare_OC,7/9/15,180,388
Dummy @Clare_OC @Forbes: Tiny fragrance deal with Parlux means nothing. Still sold at Trump Tower...,7/9/15,110,263
Dummy @Clare_OC from failing @Forbes magazine: NASCAR deal was 1 nite ballroom ESPN was small golf outing...,7/9/15,127,275
Dummy writer @Clare_OC from failing @Forbes magazine works so hard to make such trivial license deals look important…,7/9/15,95,219
Via @EWErickson: “Stop Complaining About Donald Trump” http://t.co/CWx8gA5DTz,7/9/15,135,280
Watched chief negotiator for Iran on @charlierose last night. He is far smarter than our reps—increase sanctions and walk!,7/9/15,332,596
"Totally false reporting on my call with @Reince Priebus. He called me ten minutes said I hit a “nerve"" doing well end!",7/9/15,610,805
You mean George Bush sends our soldiers into combat they are severely wounded and then he wants $120000 to make a boring speech to them?,7/9/15,1278,1515
Jeb's brother George insisted on a $100000 fee and $20000 for a private jet to speak at a charity for severely wounded vets. Not nice!,7/9/15,703,1150
Do you believe that highly overrated political pundit  @krauthammer said this is the best Republican field in 35 years. What a dope!,7/9/15,267,575
Via @DailyCaller by @samsondunn: “Pastor To Hispanic Congregation Speaks Out On Trump Immigrant Crime Statement” http://t.co/rfWcQ7wcjf,7/8/15,335,412
"Via @mrctv by Ben Graham: ""Border Reports Back Up Trump's 'Rapists' Claim"" http://t.co/4UcpdSS8qK",7/8/15,573,649
Thank you @BrentBozell --- As you know I have been saying this for a long time http://t.co/4UcpdSS8qK,7/8/15,203,364
Via @businessinsider by @hunterw: “TRUMP UNLOADS: Hillary Clinton was 'the worst' and is 'extremely bad'” http://t.co/lPGSlczakP,7/8/15,376,573
Via @Ammoland by Fredy Riehl: “Donald Trump Talks: Gun Control Assault Weapons Gun Free Zones &amp; Self Defense” http://t.co/eLAVFVs6Zm,7/8/15,192,297
Dear @MaraLiasson I greatly appreciate your fairness. My history shows I never disappoint. Looking forward to meeting you soon.,7/8/15,95,305
.@natalie_gulbis  Thank you for your support this morning on @GolfChannel. Even more importantly play well this week! Say hi to all.,7/8/15,105,351
.@ronsirak Thank you for being so fair this morning on @GolfChannel—greatly appreciated.,7/8/15,94,287
"Via @Newsmax_Media by @ChrisRuddyNMX: ""Donald Trump and the End of Free Speech"" http://t.co/XU36opl7ZL",7/8/15,206,294
I will be in California this weekend making a speech for Clint Eastwood. Then to Arizona and Vegas. Big crowds. Discussing illegals &amp; more!,7/8/15,846,1816
We must restore the entrepreneurial spirit of our country. A small business boom. Let’s Make America Great Again! https://t.co/u25yI5T7E8,7/7/15,1246,2311
Via @limbaugh: “See Trump Told You So” http://t.co/ATsX4mdcGl,7/7/15,351,559
“RUBIO’S GANG OF 8 BILL WOULD HAVE REWARDED SANCTUARY CITIES HARBORING ILLEGALS” http://t.co/on0rUCv4MG Marco is a politician-he flip flops!,7/7/15,853,928
"MUST READ-""It's time people listened to Trump' says mother of gunned-down teenage football star"" http://t.co/7hs5RN8Qb7 SECURE THE BORDER!",7/7/15,1084,1286
Wow! I hear that thousands of people are cutting up their @Macys credit card. That's great. #MakeAmericaGreatAgain!,7/7/15,1418,2856
.@AnnCoulter U were great last nite @ericbolling on FOX. Our country has become a dumping ground for the world--I'll get it to stop &amp; fast!,7/7/15,727,1257
People rarely say that many conservatives didn’t vote for Mitt Romney. If I can get them to vote for me we win in a landslide.,7/7/15,631,1379
We have got to take our country back. It's time!,7/7/15,2391,4392
Thx to all the people who called to say they are cutting their @Macys credit card as a protest against illegal immigrants pouring into US,7/6/15,1492,3086
I said simply that the Mexican leaders and negotiators are smarter than ours and that the Mexican gov't is pushing their hard core to U.S.,7/6/15,738,1472
Thank you @loudobbsnews I will be trying very hard to prove you right - great show!,7/6/15,175,541
It is time to create jobs for Americans not D.C. We need a bold new direction. Let’s Make America Great Again! https://t.co/u25yI5T7E8,7/5/15,1181,2141
Flashback – Jeb Bush says  illegal immigrants breaking our laws is an “act of love” http://t.co/p8yFzVuw8w He will never secure the border.,7/5/15,1282,1451
Jeb Bush will never secure our border or negotiate great trade deals for American workers. Jeb doesn't see &amp; can't solve the problems.,7/5/15,1117,1810
I appreciate the GOP candidates who remain strong on border security. They know I am right. A nation without borders cannot survive.,7/5/15,1829,2897
Rick Perry failed at the border. Now he is critical of me. He needs a new pair of glasses to see the crimes committed by illegal immigrants.,7/5/15,1133,2048
Miss Universe Paulina Vega criticized me for telling the truth about illegal immigration but then said she would keep the crown-Hypocrite,7/5/15,3785,3509
"Via @BreitbartNews: ""GAME ON: TRUMP RESPONDS TO JEB"" http://t.co/whpR1m7FFz",7/4/15,183,306
Why would Republican candidates want the support of Mitt Romney. He lost an election against Obama that should NEVER have been lost!,7/4/15,751,1324
What about the undocumented immigrant with a record who killed the beautiful young women (in front of her father) in San Fran. Get smart!,7/4/15,545,1019
HAPPY 4TH OF JULY TO EVERYONE!  MAKE AMERICA GREAT AGAIN!,7/4/15,2647,4517
I will be on @foxandfriends this morning at 8:30. Enjoy!,7/4/15,180,682
"Via @CNNPolitics by @teddyschleifer: ""Trump: San Francisco killing shows perils of illegal immigration"" http://t.co/WJ872PRCO5",7/4/15,252,404
.@TheJuanWilliams you never speak well of me &amp; yet when I saw you at Fox you ran over like a child and wanted a picture. Please share pic!,7/3/15,1059,1856
.@marcorubio what do you say to the family of Kathryn Steinle in CA who was viciously killed b/c we can't secure our border? Stand up for US,7/3/15,1425,1977
Where are the other candidates now that this tragic murder has taken place b/c of our unsafe border http://t.co/amaV7tqgAR We need a wall!,7/3/15,1448,1801
My heartfelt condolences to the family of Kathryn Steinle. Very very sad!,7/3/15,568,1140
Our Southern border is unsecure. I am the only one that can fix it nobody else has the guts to even talk about it. http://t.co/ujz3jENIYo,7/3/15,1457,2225
Our Southern border is totally out of control. This is an absolutely disgraceful. situation.http://t.co/ujz3jENIYo We need border security!,7/3/15,808,1217
Via @NRO by @JOELMENTUM: “Matchless Name Recognition and Deep Pockets Make Trump a Threat in Iowa” http://t.co/Wg3eBcDypo,7/3/15,134,264
We need jobs &amp; we need them fast. I am a job creator. None of the pols can or will. Let's Make America Great Again! https://t.co/u25yI5T7E8,7/3/15,740,1372
Via @DailyCaller by @rpollockDC: “NYC Mayor Action Against Donald Trump Is ‘Not the American Way’” http://t.co/SnV1yXVs4P,7/3/15,217,380
A nation that cannot control its borders is not a nation. - President Ronald Reagan,7/3/15,2478,3679
Wow Huffington Post just stated that I am number 1 in the polls of Republican candidates. Thank you but the work has just begun!,7/3/15,1797,3552
Mexican leaders and negotiators are much tougher and smarter than those of the U.S. Mexico is killing us on jobs and trade. WAKE UP!,7/3/15,720,1349
As Governor of Texas Rick Perry could have done far more to secure the border - but that's O.K. I like him anyway!  @GovernorPerry,7/3/15,220,607
It is time to bring competence to Washington. It is time get results. Let’s Make America Great Again! https://t.co/u25yI6aIvG,7/2/15,627,1215
Obama once again just missed a self-imposed deadline with Iran. Our leadership is weak &amp; ineffective. Double the sanctions!,7/2/15,980,1688
A country must enforce its borders. Respect for the rule of law is at our country’s core. We must build a wall! https://t.co/u25yI5T7E8,7/2/15,682,1164
New orders for manufacturing down 9/10 months  http://t.co/RD1blUZyRn Time for fair trade. Stop TPP!,7/2/15,247,409
Via @RedState by @EWErickson: “Always Play On Offense” http://t.co/mF3OjUMjp3,7/2/15,66,159
New jobs report: 432000 left workforce manufacturing &amp; durable goods go - http://t.co/RD1blUZyRn We need leaders who understand business.,7/2/15,442,550
“TRUMP DECLARES VICTORY ON IMMIGRATION AS OBAMA ADMITS SOME ILLEGALS ARE ‘GANG BANGERS’” http://t.co/e0HLxf1dS2 via @BreitbartNews @ASwoyer,7/2/15,487,683
Great article by @RichLowry on @POLITICOMag : “Sorry Donald Trump Has A Point” http://t.co/5irmxJjPWk,7/2/15,187,339
"Via Huffington Post ""Congrats America! Donald Trump Is Now A 2016 Presidential Front-runner"" http://t.co/X1YYz7x002 by Igor Bobic",7/2/15,304,493
"Via World Tribune ""The elites' problem with Donald Trump: He's not for sale"" by Jeffrey T. Kuhner http://t.co/ez08iprQH1",7/2/15,306,475
Via @trscoop: “Mark Levin DEFENDS Trump: Hillary Clinton is a CROOK and a FRAUD and she’s not treated this way!” http://t.co/MdU0pvTThi,7/2/15,422,504
“NBC FIRES TRUMP KEEPS SHARPTON: The bigots of the NBC executive suite look the other way” http://t.co/EfQk8cbbTR via @AmSpec by @JeffJlpa1,7/2/15,578,661
“Trump Gives 'Em Hell” http://t.co/dD53I0PeXw via @limbaugh,7/2/15,232,406
Why doesn’t somebody study the horrible charges brought against @Macys for racial profiling? Terrible hypocrites!,7/2/15,646,1247
.@Macys stock just dropped. Interesting. So many people calling to say they are cutting up their @Macys credit card. Thank you!,7/2/15,1201,2029
Make our borders strong and stop illegal immigration. Even President Obama agrees- https://t.co/OcKfUFgSPU,7/1/15,633,1134
Look what the President of NBC sent me recently about his stay in my Las Vegas hotel. Very loyal guy. https://t.co/J9bsbc1WEN,7/1/15,463,771
Who is @Macys to pretend innocence when they “racial profile” all over the place? Paid big fine!,7/1/15,865,1320
Interesting that @Macys criticized me but just paid $650000 in fines for racial profiling. Are they racists?,7/1/15,2732,3128
.@GovernorPataki  couldn’t be elected dog catcher if he ran again—so he didn’t!,7/1/15,259,469
.@GovernorPataki was a terrible governor of NY one of the worst -- would’ve been swamped if he ran again!,7/1/15,164,352
.@andersoncooper  Anderson—Thank you for being so fair with your reporting &amp; story last night. Greatly appreciated!,7/1/15,211,692
For all of those who want to #MakeAmericaGreatAgain boycott @Macys. They are weak on border security &amp; stopping illegal immigration.,7/1/15,2129,2743
Those who believe in tight border security stopping illegal immigration &amp;  SMART trade deals w/other countries should boycott @Macys.,7/1/15,1396,2084
My recent statement re: @macys -- We must have strong borders &amp; stop illegal immigration now!… https://t.co/HLCboRmTbl,7/1/15,659,1023
Get ready for @Oreillyfactor tonight at 8- always interesting!,6/30/15,217,717
"Via @THESHARKTANK1: ""Donald Trump's Controversial Mexican Comments Are Accurate"" http://t.co/nYL2QQMwKZ",6/30/15,511,702
My just filed lawsuit against Univision. Always fight back when right. #MakeAmericaGreatAgain https://t.co/ies96YzSeG,6/30/15,858,1550
Watch me on the @oreillyfactor tonight at 8PM.,6/30/15,270,632
@tedcruz now I know you're smart! See you soon. http://t.co/vzVHbA1TAr#TCOT #MAKEAMERICAGREATAGAIN!,6/30/15,286,415
Thank you Ted. https://t.co/MVUzSAn6ru,6/30/15,987,1420
I love the Mexican people but Mexico is not our friend. They're killing us at the border and they're killing us on jobs and trade. FIGHT!,6/30/15,4151,4219
We MUST have strong borders and stop illegal immigration. Without that we do not have a country. Also Mexico is killing U.S. on trade. WIN!,6/30/15,1295,2180
Statement on Relationship with NBC- https://t.co/BpczGaIGWq,6/29/15,1019,1307
Speaking at the City Club of Chicago. Sold out in minutes with thousands on the wait list!… https://t.co/7SKav05hnA,6/29/15,197,468
"Via @JNSworldnews by @JacobKamarasJNS:  ""Donald Trump says he is no apprentice when it comes to Israel""http://t.co/O4yHtwCzbm",6/29/15,129,267
Remember Univision apologized!,6/29/15,348,635
Saudi Arabia should be paying the United States many billions of dollars for our defense of them. Without us gone!  @AlWaleedbinT,6/29/15,811,928
.@jorgeramosnews Please send me your new number your old one’s not working. Sincerely Donald J. Trump,6/29/15,237,438
Univision apologized to me but I will not accept their apology. I will be suing them for a lot of money. Miss U.S.A. contestants are hurt!,6/28/15,892,1472
.@NYDailyNews the dying tabloid owned by dopey clown Mort Zuckerman puts me on the cover daily because I sell. My honor but it is dead!,6/28/15,152,333
See story in Fusion and Huff. Post about rape at the border. Beyond terrible! Isn't Fusion owned by Univision?,6/28/15,204,325
Via @thehill by @martinmatishak: “Trump: ‘We look like we’re beggars’ in Iran nuclear talks” http://t.co/z8RpCnuGN1,6/28/15,153,231
Will be in Chicago tomorrow for a record setting (by far) luncheon.,6/28/15,163,469
Addressing record crowd @ Madison County Iowa GOP Dinner. We can bring common sense to DC &amp; Make America Great Again! http://t.co/mI7j7XDzOY,6/28/15,388,926
"Must read article via @fitsnews: ""DONALD TRUMP VERSUS MEXICO"" http://t.co/tdjtvtB6NB",6/27/15,212,326
A great article by @NolteNCspelling out the truth on Mexico trade the border &amp; illegals. Thank you @BreitbartNews http://t.co/oJnV2OXcEc,6/27/15,339,417
I'll be in Iowa tonight making a speech to a record setting crowd. The word is getting out MAKE AMERICA GREAT AGAIN!,6/27/15,433,1145
The leader and negotiators representing Mexico are far smarter and more cunning than the leader and negotiators representing the U.S.!,6/27/15,399,680
Only very stupid people think that the United States is making good trade deals with Mexico.Mexico is killing us at the border and at trade!,6/27/15,584,1046
".@billmaher: Bill you are really beginning to understand what is going on with ""Trump"" - actually you always knew!",6/27/15,61,206
When you are in a war or even a battle losing is not an option!,6/27/15,839,1256
When somebody challenges you unfairly fight back - be brutal be tough - don't take it. It is always important to WIN!,6/27/15,3446,5378
Letter to @Univision - Re: @TrumpDoral https://t.co/6mauCmg6uO,6/26/15,450,671
If I win the presidency my judicial appointments will do the right thing unlike Bush's appointee John Roberts on ObamaCare.,6/26/15,787,1704
.@Univision cares far more about Mexico than it does about the U.S.  Are they controlled by the Mexican government?,6/26/15,772,1029
Anyone who wants strong borders and good trade deals for the US should boycott @Univision.,6/26/15,716,1191
Once again the Bush appointed  Supreme Court Justice John Roberts has let us down. Jeb pushed him hard! Remember!,6/26/15,807,1066
I love Mexico but not the unfair trade deals that the US so stupidly makes with them. Really bad for US jobs only good for Mexico.,6/25/15,1321,1911
Univision wants to back out of signed @MissUniverse contract because I exposed the terrible trade deals that the U.S. makes with Mexico.,6/25/15,1055,1172
Mexican gov doesn't want me talking about terrible border situation &amp; horrible trade deals. Forcing Univision to get me to stop- no way!,6/25/15,1180,1630
Governor Rick Scott of Florida did really poorly on television this morning. I hope he is O.K.,6/25/15,175,352
I hear that dopey political pundit Lawrence O'Donnell one of the dumber people on television is about to lose his show-no ratings?Too bad,6/25/15,242,476
We have to bring back and cherish the middle class - once the backbone and true strength of the U.S.A. It can happen!,6/25/15,823,1670
My message MAKE AMERICA GREAT AGAIN is beginning to take hold. Bring back our jobs strengthen our military and borders help our VETS!,6/25/15,1415,2506
My daughter Ivanka did great tonight in New Hampshire. The sold out crowd loved her and she loved them. Thanks Ivanka!,6/25/15,138,682
.@WhoopiGoldberg had better surround herself with better hosts than Nicole Wallace who doesn't have a clue. The show is close to death!,6/25/15,139,407
The ratings for The View are really low. Nicole Wallace and Molly Sims are a disaster. Get new cast or just put it to  sleep. Dead T.V.,6/25/15,236,667
"I am really beginning to respect Mark Halperin and John Heilemann as political reporters - they truly get why ""Trump"" poll numbers are high.",6/25/15,262,478
Just out the new nationwide @FoxNews poll has me alone in 2nd place closely behind Jeb Bush-but Bush will NEVER Make America Great Again!,6/25/15,579,1093
Uncomfortable looking NBC reporter Willie Geist calls me to ask for favors and then mockingly smiles when he is told of my high poll numbers,6/25/15,274,590
.@Neilyoung’s song “Rockin’ In The Free World” was just one of 10 songs used as background music. Didn’t love it anyway.,6/24/15,202,391
For the nonbeliever here is a photo of @Neilyoung in my office and his $$ request—total hypocrite. http://t.co/Xm4BJvetIa,6/24/15,1063,1233
.@Neilyoung A few months ago Neil Young came to my office looking for $$ on an audio deal &amp; called me last week to go to his concert. Wow!,6/24/15,290,395
My daughter Ivanka will be representing me today at the opening of our campaign office in Manchester NH  #MakeAmericaGreatAgain!,6/24/15,146,611
Thank you.  https://t.co/H8ZxLh6NCd,6/24/15,101,384
Politician @SenatorCardin didn't like that I said Baltimore needs jobs &amp; spirit. It's politicians like Cardin that have destroyed Baltimore.,6/24/15,225,479
The highly respected Suffolk University poll just announced that I am alone in 2nd place in New Hampshire with Jeb Bust (Bush) in first.,6/24/15,276,637
Speaking at the Red White and Blue Dinner in Maryland- https://t.co/TzuXN715fQ,6/24/15,74,250
Via @fitsnews:“Donald Trump Surges In New Hampshire Poll: MOGUL REALITY STAR EMERGES AS GRANITE STATE’S ‘ANTI-BUSH’ http://t.co/TqFBtG9PHc,6/23/15,166,271
My @gretawire interview on @FoxNewsInsider “Trump: 'Last Person I'd Want Negotiating for Me Is Obama'” http://t.co/DCIhNlGmdT,6/23/15,152,259
Via @WSJPolitics by @reidepstein: “Trump Surges in Popularity in N.H.” http://t.co/Iw6O3qhquR,6/23/15,105,190
“Donald trump files statement of candidacy” http://t.co/uiMCfHmtMU via @CBSNews,6/22/15,138,289
Via @bpolitics by @emtitus: ”Defying Doubters Donald Trump Makes Presidential Bid Official” http://t.co/Cjz7p3hFPX,6/22/15,87,194
Today I filed my Statement of Candidacy with the FEC. Let's #MakeAmericaGreatAgain https://t.co/DB4q4J2gKn,6/22/15,397,939
True. https://t.co/wjffOyAxZM,6/22/15,118,356
.@DanaPerino  Have you released a copy of the beautiful thank you card you sent me? Would you like to see it? @ericbolling @kimguilfoyle,6/22/15,81,150
Entrepreneurs: Brainpower is the ultimate leverage. Don't underestimate yourself or your possibilities.,6/22/15,401,660
Entrepreneurs: Be tough be smart be personable but don't take things personally. That's good business.,6/22/15,688,1063
Entrepreneurs: Negotiation is an art. Treat it like one.,6/22/15,342,632
The Senate must NOT pass TPA! Any Senator who votes for it is disqualified for being POTUS. Protect the American worker and manufacturer!,6/22/15,329,554
Flashback – Jeb Bush received a $4M tax payer bailout in 1990 http://t.co/R2bpNbRQRX  Guess who was POTUS then?,6/22/15,220,255
Who do you want negotiating for us? #MakeAmericaGreatAgain https://t.co/WASlyxbG1j,6/22/15,131,275
It's time for government to stop picking winners &amp; losers. Let’s make sure everyone can achieve the American dream! https://t.co/u25yI5T7E8,6/22/15,229,438
.@JordanSpieth  Great job--you are a true champion! See you soon.,6/22/15,95,332
Hillary Clinton Dominates the Pack in Fake Twitter Followers http://t.co/e16f6FM8uQ,6/22/15,202,299
Thank you. https://t.co/l4g1VmXsCn,6/22/15,43,179
.@deneenborelli  Thank you for your nice words--greatly appreciated.,6/22/15,25,85
I want to thank Elizabeth Steve Brian and all of the great folks of @foxandfriends for the long and successful run we had together. NICE!,6/22/15,74,342
Sadly I will no longer be doing @foxandfriends at 7:00 A.M. on Mondays. This is because I am running for president and law prohibits. LOVE!,6/22/15,207,754
.@KarlRove still thinks Romney won! He doesn't have a clue! @FoxNews,6/22/15,67,167
.@KarlRove stated clearly that he wants to repeal the 2nd Amendment. I thought @FoxNews was going to fire that jerk after his Romney fiasco?,6/22/15,192,290
The great Mike Wallace covered me in a much more professional manner than his son Chris Wallace of @FoxNews. Mike was a total pro!,6/21/15,94,297
.@MarthaRaddatz was so unprofessional and biased when discussing me on This Week. @GStephanopoulos should not allow this conduct!,6/21/15,104,258
.@KarlRove who spent $430 million in the last cycle and didn't win one race said I'm not a candidate until I file papers. Next week Karl!,6/21/15,165,343
"Via @BreitbartNews by @ASwoyer: ""Exclusive: Trump Slams Obamatrade Stands Up For American Jobs""http://t.co/kE5pjagvtq",6/21/15,118,179
Happy Father's Day to all! I had a wonderful and loving father. https://t.co/SdrRctSxhu,6/21/15,111,489
"Via @nypost by @JonathonTrugman: ""Donald Trump’s resume backs his run for president"" http://t.co/mDKEOW9vrf",6/21/15,122,200
Who would you rather have negotiating for the U.S. against Putin Iran China etc. Donald Trump or Hillary? Is there even a little doubt?,6/21/15,1270,2128
Thank you @AnnCoulter for your nice words. The U.S. is becoming a dumping ground for the world. Pols don't get it. Make America Great Again!,6/21/15,299,643
My speech is right now on C-SPAN 1,6/20/15,86,312
Druggies drug dealers rapists and killers are coming across the southern border. When will the U.S. get smart and stop this travesty?,6/20/15,1578,2181
Mexico is killing the United States economically because their leaders and negotiators are FAR smarter than ours. But nobody beats Trump!,6/20/15,1033,1770
I like Mexico and love the spirit of  Mexican people but we must protect our borders from people from all over pouring into the U.S.,6/20/15,1266,2118
Why did @DanaPerino beg me for a tweet (endorsement) when her book was launched?,6/20/15,166,348
Our country is in a major crisis of incompetent leadership. We cannot continue to go on with these politicians who do nothing but talk.,6/19/15,1211,1822
"Via @WashTimes by @CharlesHurt: ""Donald Trump declares war on lying street-hustlers of Congress”  http://t.co/IonH0WEDEs",6/19/15,163,240
Out of hundreds of deals &amp; transactions I have used the bankruptcy laws a few times to make deals better. Nothing personal just business.,6/19/15,283,600
Almost every major dealmaker has used the bankruptcy laws as a business tool. Icahn Black Zell—but nobody says they went bankrupt!,6/19/15,225,395
People buy deals &amp; immediately put them into bankruptcy in order to make better deals. It’s a very effective &amp; commonly used business tool.,6/19/15,245,425
Stop saying I went bankrupt. I never went bankrupt but like many great business people have used the laws to corporate advantage—smart!,6/19/15,936,1169
Hillary Clinton reaches new low. #TrumpVlog https://t.co/kgmQ2jVF6b,6/19/15,285,410
Has Charles @krauthammer ever apologized for being so totally wrong on Iraq? I called it right in every way—Make America Great Again!,6/19/15,157,324
George Will was a big Iraq fool.  $2 trillion thousands of lives lost -- &amp; we got nothing! Dummy.,6/19/15,197,351
Goofy political pundit George Will spoke at Mar-a-Lago years ago. I didn’t attend because he’s boring &amp; often wrong—a total dope!,6/19/15,127,248
Just watched Brian Williams on @TODAYshow - very sad! Brian should get on with a new life and not start all over at @msnbc. Stop apologizing,6/19/15,111,302
Trump Nat'l Golf Club Philadelphia 360 beautiful acres as designed by Tom Fazio with views of the Philly skyline.  http://t.co/jha0m0W4Kk,6/18/15,36,104
Watch my appearance on @Morning_Joe - great interview! http://t.co/ZVftDka774,6/18/15,115,232
The tragedy in South Carolina is incomprehensible. My deepest condolences to all.,6/18/15,501,1154
"Trump Int'l Hotel &amp; Tower Chicago has received accolades for design service &amp; our signature restaurant ""Sixteen"" http://t.co/4oJj9nQnUH",6/18/15,38,125
Thank you. https://t.co/cTB9G0sAl0,6/18/15,23,119
Speaking to great patriots @MCC_CT. My first visit to Granite State since declaring my candidacy! #FITN https://t.co/HfdDwzjOf0,6/17/15,148,391
Heading to New Hampshire. #MakeAmericaGreatAgain https://t.co/qTMiYoR9wu,6/17/15,259,724
